NP_715712.1	SO_0070		natA	complement(NC_004347.2:81904..82638)	ABC-type sodium efflux system ATPase component NatA [Shewanella oneidensis MR-1].
NP_715717.2	SO_0075		icfE	NC_004347.2:87061..88854	long-chain-fatty-acid--CoA ligase IcfE [Shewanella oneidensis MR-1].
NP_715737.1	SO_0095		hutI	complement(NC_004347.2:102534..103760)	imidazolonepropionase HutI [Shewanella oneidensis MR-1].
NP_715739.1	SO_0097		hutU	NC_004347.2:104801..106471	urocanate hydratase HutU [Shewanella oneidensis MR-1].
NP_715740.1	SO_0098		hutH	NC_004347.2:106536..108077	histidine ammonia-lyase HutH [Shewanella oneidensis MR-1].
NP_715743.1	SO_0101		fdnG	NC_004347.2:108703..111717	nitrate-inducible formate dehydrogenase molybdopterin-binding subunit FdnG [Shewanella oneidensis MR-1].
NP_715744.1	SO_0102		fdnH	NC_004347.2:111720..112634	nitrate-inducible formate dehydrogenase iron-sulfur subunit FdnH [Shewanella oneidensis MR-1].
NP_715745.1	SO_0103		fdnI	NC_004347.2:112631..113272	nitrate-inducible formate dehydrogenase cytochrome b subunit FdnI [Shewanella oneidensis MR-1].
NP_715746.1	SO_0104		fdhE	NC_004347.2:113272..114180	nitrate-inducible formate dehydrogenase chaperone FdhE [Shewanella oneidensis MR-1].
NP_715764.1	SO_0122			complement(NC_004347.2:131702..132325)	putative amino acid efflux permease RhtB family [Shewanella oneidensis MR-1].
NP_715773.1	SO_0131		ubiC	complement(NC_004347.2:140071..140640)	chorismate-pyruvate lyase UbiC [Shewanella oneidensis MR-1].
NP_715779.1	SO_0137		moeB	complement(NC_004347.2:143381..144142)	molybdopterin/tungstopterin synthase sulfurylase MoeB [Shewanella oneidensis MR-1].
NP_715780.1	SO_0138		moeA	complement(NC_004347.2:144154..145407)	molybdenum cofactor biosynthesis protein MoeA [Shewanella oneidensis MR-1].
NP_715783.1	SO_0141			complement(NC_004347.2:146606..149839)	nitrate/nitrite-responsive bifunctional diguanylate cyclase/phosphodiesterase with PAS sensory domain [Shewanella oneidensis MR-1].
NP_715784.1	SO_0142		ribB	complement(NC_004347.2:150203..150856)	3,4-dihydroxy-2-butanone 4-phosphate synthase RibB [Shewanella oneidensis MR-1].
NP_715804.1	SO_0162		pckA	complement(NC_004347.2:168071..169612)	phosphoenolpyruvate carboxykinase PckA [Shewanella oneidensis MR-1].
NP_715819.1	SO_0177		yrfG	complement(NC_004347.2:182935..183597)	HAD-superfamily hydrolase subfamily IA variant 3 protein family YrfG [Shewanella oneidensis MR-1].
NP_715832.1	SO_0190		nudE	NC_004347.2:200294..200845	ADP compounds hydrolase NudE [Shewanella oneidensis MR-1].
NP_715833.1	SO_0191		cysQ	NC_004347.2:200915..201727	3'(2')5'-bisphosphate nucleotidase CysQ [Shewanella oneidensis MR-1].
NP_715836.1	SO_0194			NC_004347.2:203016..204878	bifunctional lysophospholipid transporter-2-acyl glycerophosphoethanolamine acyl transferase/acyl ACP synthetase [Shewanella oneidensis MR-1].
NP_715839.1	SO_0197		oel1	complement(NC_004347.2:207241..208347)	fatty acid desaturase Ole1 [Shewanella oneidensis MR-1].
NP_715848.3	SO_0207		murI	NC_004347.2:214813..215634	glutamate racemase MurI [Shewanella oneidensis MR-1].
NP_715853.1	SO_0213		murB	NC_004347.2:223639..224664	UDP-N-acetylenolpyruvoylglucosamine reductase MurB [Shewanella oneidensis MR-1].
NP_715855.1	SO_0215		coaA	complement(NC_004347.2:225619..226569)	pantothenate kinase CoaA [Shewanella oneidensis MR-1].
NP_715869.1	SO_0229		tufA	NC_004347.2:244057..245241	translation elongation factor Tu TufA [Shewanella oneidensis MR-1].
NP_715914.2	SO_0274		ppc	complement(NC_004347.2:277180..279849)	phosphoenolpyruvate carboxylase Ppc [Shewanella oneidensis MR-1].
NP_715915.1	SO_0275		argC	NC_004347.2:280524..281504	N-acetyl-gamma-glutamyl-phosphate reductase ArgC [Shewanella oneidensis MR-1].
NP_715916.1	SO_0276		argB	NC_004347.2:281536..282318	acetylglutamate kinase ArgB [Shewanella oneidensis MR-1].
NP_715917.1	SO_0277		argF	NC_004347.2:282331..283236	ornithine carbamoyltransferase ArgF [Shewanella oneidensis MR-1].
NP_715918.1	SO_0278		argG	NC_004347.2:283296..284519	argininosuccinate synthase ArgG [Shewanella oneidensis MR-1].
NP_715919.1	SO_0279		argH	NC_004347.2:284611..285978	argininosuccinate lyase ArgH [Shewanella oneidensis MR-1].
NP_715920.1	SO_0280		mcrA	complement(NC_004347.2:286053..288572)	penicillin-binding protein 1A McrA [Shewanella oneidensis MR-1].
NP_715926.1	SO_0286		aroK	NC_004347.2:293841..294356	shikimate kinase AroK [Shewanella oneidensis MR-1].
NP_715927.1	SO_0287		aroB	NC_004347.2:294362..295441	3-dehydroquinate synthase AroB [Shewanella oneidensis MR-1].
NP_715932.1	SO_0292		rpe	NC_004347.2:298606..299283	ribulose-phosphate 3-epimerase Rpe [Shewanella oneidensis MR-1].
NP_715933.1	SO_0293		gph	NC_004347.2:299283..299966	2-phosphoglycolate phosphatase Gph [Shewanella oneidensis MR-1].
NP_715938.1	SO_0298		gmhA	complement(NC_004347.2:303607..304200)	phosphoheptose isomerase GmhA [Shewanella oneidensis MR-1].
NP_715948.1	SO_0308			complement(NC_004347.2:312988..314208)	inner membrane protein of unknown function DUF1212 [Shewanella oneidensis MR-1].
NP_715952.1	SO_0312			complement(NC_004347.2:317544..318698)	outer membrane porin [Shewanella oneidensis MR-1].
NP_715953.1	SO_0313		potE	complement(NC_004347.2:318823..320142)	putrescine:ornithine antiporter PotE [Shewanella oneidensis MR-1].
NP_715954.1	SO_0314		speF	complement(NC_004347.2:320226..322388)	ornithine decarboxylase SpeF [Shewanella oneidensis MR-1].
NP_715976.1	SO_0336			NC_004347.2:337352..338875	sodium:proton antiporter NhaC family [Shewanella oneidensis MR-1].
NP_715980.1	SO_0340		ilvE	NC_004347.2:340328..341419	branched-chain-amino-acid transaminase IlvE [Shewanella oneidensis MR-1].
NP_715981.1	SO_0341			complement(NC_004347.2:341460..346007)	multifunctional sensory protein/diguanylate cyclase/signalling protein with EAL domain [Shewanella oneidensis MR-1].
NP_715983.1	SO_0343		acnD	complement(NC_004347.2:347544..350147)	2-methyl citrate dehydratase Fe-S dependent AcnD [Shewanella oneidensis MR-1].
NP_715984.1	SO_0344		prpC	complement(NC_004347.2:350228..351355)	2-methylcitrate synthase PrpC [Shewanella oneidensis MR-1].
NP_715985.1	SO_0345		prpB	complement(NC_004347.2:351590..352468)	2-methylisocitrate lyase PrpB [Shewanella oneidensis MR-1].
NP_715994.1	SO_0354		yrbG	complement(NC_004347.2:361225..362175)	sodium:calcium antiporter CaCA family YrbG [Shewanella oneidensis MR-1].
NP_715995.1	SO_0355			complement(NC_004347.2:362346..364010)	AMP-dependent synthetase and ligase family protein [Shewanella oneidensis MR-1].
NP_715999.1	SO_0359		spoT	complement(NC_004347.2:368255..370360)	bifunctional ppGpp phosphohydrolase/GTP diphosphokinase SpoT [Shewanella oneidensis MR-1].
NP_716001.1	SO_0361		gmk	complement(NC_004347.2:370741..371364)	guanylate kinase Gmk [Shewanella oneidensis MR-1].
NP_716012.1	SO_0372		yjjG	NC_004347.2:385042..385746	5' nucleotide phosphatase YjjG [Shewanella oneidensis MR-1].
NP_716034.1	SO_0396		frdC	NC_004347.2:409686..410411	quinol:fumarate reductase menaquinol-oxidizing subunit FrdC [Shewanella oneidensis MR-1].
NP_716036.1	SO_0398		frdA	NC_004347.2:411381..413387	quinol:fumarate reductase FAD-binding subunit FrdA [Shewanella oneidensis MR-1].
NP_716037.1	SO_0399		frdB	NC_004347.2:413387..414118	quinol:fumarate reductase FeS subunit FrdB [Shewanella oneidensis MR-1].
NP_716039.1	SO_0401			complement(NC_004347.2:414463..415476)	putative NADPH-dependent quinone oxidoreductase [Shewanella oneidensis MR-1].
NP_716044.1	SO_0406		trxA	complement(NC_004347.2:423252..423578)	thioredoxin 1 TrxA [Shewanella oneidensis MR-1].
NP_716048.1	SO_0410		mutT	complement(NC_004347.2:426745..427137)	7,8-dihydro-8-oxoguanine-triphosphatase MutT [Shewanella oneidensis MR-1].
NP_716051.1	SO_0413		coaE	complement(NC_004347.2:428222..428839)	dephospho-CoA kinase CoaE [Shewanella oneidensis MR-1].
NP_716058.1	SO_0421		ampD	NC_004347.2:435463..436008	N-acetyl-anhydromuramyl-L-alanine amidase AmpD [Shewanella oneidensis MR-1].
NP_716061.1	SO_0424		aceE	NC_004347.2:438401..441067	pyruvate dehydrogenase E1 component AceE [Shewanella oneidensis MR-1].
NP_716062.1	SO_0425		aceF	NC_004347.2:441080..443113	dihydrolipoamide acetyltransferase AceF [Shewanella oneidensis MR-1].
NP_716063.1	SO_0426		lpdA	NC_004347.2:443263..444690	dihydrolipoamide dehydrogenase LpdA [Shewanella oneidensis MR-1].
NP_716064.1	SO_0427			NC_004347.2:444829..449304	bifunctional diguanylate cyclase / phosphodiesterase with PAS sensory domain [Shewanella oneidensis MR-1].
NP_716068.1	SO_0431		yniC	complement(NC_004347.2:454706..455359)	2-deoxyglucose-6-phosphate hydrolase YniC [Shewanella oneidensis MR-1].
NP_716069.1	SO_0432		acnB	NC_004347.2:455781..458378	aconitate hydratase AcnB [Shewanella oneidensis MR-1].
NP_716072.1	SO_0435		hemE	NC_004347.2:459488..460552	uroporphyrinogen decarboxylase HemE [Shewanella oneidensis MR-1].
NP_716078.1	SO_0441		purD	complement(NC_004347.2:468431..469729)	phosphoribosylamine-glycine ligase PurD [Shewanella oneidensis MR-1].
NP_716079.1	SO_0442		purH	complement(NC_004347.2:469792..471423)	bifunctional IMP cyclohydrolase/phosphoribosylaminoimidazolecarboxamide formyltransferase PurH [Shewanella oneidensis MR-1].
NP_716089.1	SO_0452		trxC	complement(NC_004347.2:478911..479333)	thioredoxin 2 TrxC [Shewanella oneidensis MR-1].
NP_716105.1	SO_0468		ubiA	NC_004347.2:493081..493941	4-hydroxybenzoate octaprenyltransferase UbiA [Shewanella oneidensis MR-1].
NP_716140.1	SO_0504		fre	complement(NC_004347.2:530851..531549)	NAD(P)H-flavin reductase Fre [Shewanella oneidensis MR-1].
NP_716142.1	SO_0506		ubiD	complement(NC_004347.2:532474..533940)	3-octaprenyl-4-hydroxybenzoate carboxy-lyase UbiD [Shewanella oneidensis MR-1].
NP_716148.1	SO_0512		aroQ	complement(NC_004347.2:536514..536954)	3-dehydroquinate dehydratase type II AroQ [Shewanella oneidensis MR-1].
NP_716166.1	SO_0530			NC_004347.2:552805..553416	amino acid efflux protein RhtB family [Shewanella oneidensis MR-1].
NP_716169.1	SO_0533		arsC2	NC_004347.2:554288..554803	thioredoxin-coupled cytoplasmic arsenate reductase ArsC2 [Shewanella oneidensis MR-1].
NP_716170.1	SO_0534			NC_004347.2:554813..555832	arsenate permease ACR3 family [Shewanella oneidensis MR-1].
NP_716174.1	SO_0538		gapA	NC_004347.2:557306..558319	glyceraldehyde-3-phosphate dehydrogenase (NAD+) GapA [Shewanella oneidensis MR-1].
NP_716191.1	SO_0555			complement(NC_004347.2:574761..576515)	bifunctional diguanylate cyclase/phosphodiesterase [Shewanella oneidensis MR-1].
NP_716196.1	SO_0560		fhs	NC_004347.2:580496..582208	formate--tetrahydrofolate ligase Fhs [Shewanella oneidensis MR-1].
NP_716202.1	SO_0567		plsC	NC_004347.2:588371..589114	1-acyl-sn-glycerol-3-phosphate acyltransferase PlsC [Shewanella oneidensis MR-1].
NP_716204.1	SO_0569			complement(NC_004347.2:589619..590593)	diguanylate cyclase with PAS sensory domain [Shewanella oneidensis MR-1].
NP_716207.1	SO_0572			NC_004347.2:592181..592987	enoyl-CoA hydratase/isomerase family protein [Shewanella oneidensis MR-1].
NP_716220.1	SO_0585			complement(NC_004347.2:610995..611930)	D-isomer specific 2-hydroxyacid dehydrogenase family protein [Shewanella oneidensis MR-1].
NP_716222.1	SO_0587			complement(NC_004347.2:612383..613105)	glycerophosphodiester phosphodiesterase [Shewanella oneidensis MR-1].
NP_716224.1	SO_0591		rsgA	complement(NC_004347.2:618247..619311)	30S ribosome assembly GTPase RsgA [Shewanella oneidensis MR-1].
NP_716233.1	SO_0600		amiB	NC_004347.2:625445..626836	N-acetylmuramoyl-L-alanine amidase AmiB [Shewanella oneidensis MR-1].
NP_716241.1	SO_0608		petA	NC_004347.2:633799..634389	ubiquinol-cytochrome c reductase FeS subunit PetA [Shewanella oneidensis MR-1].
NP_716242.1	SO_0609		petB	NC_004347.2:634389..635603	ubiquinol-cytochrome c reductase cytochrome b subunit PetB [Shewanella oneidensis MR-1].
NP_716243.1	SO_0610		petC	NC_004347.2:635603..636298	ubiquinol-cytochrome c reductase cytochrome c1 subunit PetC [Shewanella oneidensis MR-1].
NP_716246.1	SO_0613		pabA	NC_004347.2:637616..638191	para-aminobenzoate synthase glutamine amidotransferase subunit PabA [Shewanella oneidensis MR-1].
NP_716250.1	SO_0617		argD	NC_004347.2:643453..644670	bifunctional acetylornithine aminotransferase/succinyl-diaminopimelate aminotransferase/succinylornithine transaminase ArgD [Shewanella oneidensis MR-1].
NP_716251.1	SO_0618		astA	NC_004347.2:644797..645816	arginine N-succinyltransferase AstA [Shewanella oneidensis MR-1].
NP_716252.1	SO_0619		astD	NC_004347.2:645826..647289	succinylglutamic semialdehyde dehydrogenase AstD [Shewanella oneidensis MR-1].
NP_716266.1	SO_0633		mrcB	NC_004347.2:660661..662967	penicillin-binding protein 1B MrcB [Shewanella oneidensis MR-1].
NP_716273.1	SO_0640			NC_004347.2:668166..669164	putative NAD(P)H quinone oxidoreductase PIG3 family [Shewanella oneidensis MR-1].
NP_716326.1	SO_0693		galM	complement(NC_004347.2:709746..710777)	aldose 1-epimerase GalM [Shewanella oneidensis MR-1].
NP_716327.1	SO_0694		galK	complement(NC_004347.2:710918..712063)	galactokinase GalK [Shewanella oneidensis MR-1].
NP_716373.1	SO_0742		fbpC	complement(NC_004347.2:759472..760521)	ABC-type Fe3+ uptake system ATPase component FbpC [Shewanella oneidensis MR-1].
NP_716374.1	SO_0743		fbpB	complement(NC_004347.2:760518..762152)	ABC-type Fe3+ uptake system permease component FbpB [Shewanella oneidensis MR-1].
NP_716375.1	SO_0744		fbpA	complement(NC_004347.2:762286..763293)	ABC-type Fe3+ uptake system substrate-binding component FbpA [Shewanella oneidensis MR-1].
NP_716378.1	SO_0747		fpr	complement(NC_004347.2:764597..765346)	ferredoxin--NADP reductase Fpr [Shewanella oneidensis MR-1].
NP_716387.1	SO_0756		aroG	complement(NC_004347.2:771939..772997)	phospho-2-dehydro-3-deoxyheptonate aldolase phe-sensitive AroG [Shewanella oneidensis MR-1].
NP_716391.2	SO_0760			complement(NC_004347.2:775008..776258)	ammonium transporter channel family protein [Shewanella oneidensis MR-1].
NP_716396.1	SO_0765			complement(NC_004347.2:778981..779685)	putative amino acid efflux permease RhtB family [Shewanella oneidensis MR-1].
NP_716401.1	SO_0770		mdh	NC_004347.2:783465..784400	NAD dependent malate dehydrogenase Mdh [Shewanella oneidensis MR-1].
NP_716403.1	SO_0772		folM	NC_004347.2:785081..785800	dihydrofolate reductase FolM [Shewanella oneidensis MR-1].
NP_716405.1	SO_0774		ygfA	complement(NC_004347.2:786827..787501)	5-formyltetrahydrofolate cyclo-ligase YgfA [Shewanella oneidensis MR-1].
NP_716410.1	SO_0779		gcvT	NC_004347.2:791897..792991	aminomethyltransferase GcvT [Shewanella oneidensis MR-1].
NP_716411.1	SO_0780		gcvH	NC_004347.2:793017..793406	glycine cleavage system carrier of aminomethyl moiety GcvH [Shewanella oneidensis MR-1].
NP_716412.1	SO_0781		gcvP	NC_004347.2:793529..796417	glycine dehydrogenase (decarboxylating) GcvP [Shewanella oneidensis MR-1].
NP_716436.2	SO_0805			complement(NC_004347.2:817032..817457)	CBS domain containing protein [Shewanella oneidensis MR-1].
NP_716438.1	SO_0807			NC_004347.2:819812..820378	predicted phosphoribosyltransferase [Shewanella oneidensis MR-1].
NP_716441.1	SO_0810		rbsK	complement(NC_004347.2:821797..822708)	ribokinase RbsK [Shewanella oneidensis MR-1].
NP_716442.1	SO_0811		rihA	complement(NC_004347.2:822729..823685)	pyrimidine-specific ribonucleoside hydrolase RihA [Shewanella oneidensis MR-1].
NP_716449.1	SO_0818		metE	NC_004347.2:831267..833549	B12-independent 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase MetE [Shewanella oneidensis MR-1].
NP_716458.1	SO_0827			complement(NC_004347.2:844169..845806)	lactate transport protein LctP family [Shewanella oneidensis MR-1].
NP_716461.1	SO_0830		phoA	complement(NC_004347.2:848099..849463)	periplasmic alkaline phosphatase PhoA [Shewanella oneidensis MR-1].
NP_716462.1	SO_0831		gshB	complement(NC_004347.2:849536..850483)	ATP-dependent glutathione synthetase GshB [Shewanella oneidensis MR-1].
NP_716474.1	SO_0843			complement(NC_004347.2:865510..866391)	transcriptional regulator LysR family [Shewanella oneidensis MR-1].
NP_716489.1	SO_0858		glyP	NC_004347.2:881216..882574	Na(+)-linked D-alanine glycine transporter GlyP [Shewanella oneidensis MR-1].
NP_716491.2	SO_0860			NC_004347.2:888060..889076	two component signal transduction system response regulator with HD domain [Shewanella oneidensis MR-1].
NP_716493.1	SO_0862		serA	complement(NC_004347.2:890275..891504)	D-3-phosphoglycerate dehydrogenase SerA [Shewanella oneidensis MR-1].
NP_716500.1	SO_0869		panC	complement(NC_004347.2:899247..900092)	pantoate--beta-alanine ligase PanC [Shewanella oneidensis MR-1].
NP_716501.1	SO_0870		panB	complement(NC_004347.2:900169..900963)	3-methyl-2-oxobutanoate hydroxymethyltransferase PanB [Shewanella oneidensis MR-1].
NP_716502.1	SO_0871		folK	complement(NC_004347.2:901020..901508)	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase FolK [Shewanella oneidensis MR-1].
NP_716504.1	SO_0873		yadB	complement(NC_004347.2:903099..903998)	glutamyl-Q-tRNA-Asp synthetase YadB [Shewanella oneidensis MR-1].
NP_716507.1	SO_0876		pepB	NC_004347.2:905612..906904	aminopeptidase PepB [Shewanella oneidensis MR-1].
NP_716519.1	SO_0888		aguB	NC_004347.2:917169..918875	N-carbamoyl-putrescine amidase AguB [Shewanella oneidensis MR-1].
NP_716530.1	SO_0900			complement(NC_004347.2:927436..928476)	oxidoreductase aldo/keto reductase family [Shewanella oneidensis MR-1].
NP_716546.1	SO_0917		yjjX	complement(NC_004347.2:945565..946104)	inosine/xanthosine triphosphatase YjjX [Shewanella oneidensis MR-1].
NP_716548.1	SO_0919		sdaC	NC_004347.2:949385..950677	serine uptake transporter SdaC [Shewanella oneidensis MR-1].
NP_716551.2	SO_0922			NC_004347.2:951862..953184	dicarboxylate:amino acid:cation symporter DAACS family [Shewanella oneidensis MR-1].
NP_716558.1	SO_0929		metK	complement(NC_004347.2:957987..959138)	S-adenosylmethionine synthetase MetK [Shewanella oneidensis MR-1].
NP_716559.1	SO_0930		tkt	NC_004347.2:959616..961610	transketolase Tkt [Shewanella oneidensis MR-1].
NP_716560.1	SO_0931		e4pd	NC_004347.2:961739..962755	D-erythrose-4-phosphate dehydrogenase E4pd [Shewanella oneidensis MR-1].
NP_716561.1	SO_0932		pgk	NC_004347.2:962889..964064	phosphoglycerate kinase Pgk [Shewanella oneidensis MR-1].
NP_716562.1	SO_0933		fba	NC_004347.2:964252..965319	fructose-bisphosphate aldolase class II Calvin cycle subtype Fba [Shewanella oneidensis MR-1].
NP_716578.2	SO_0949		brnQ	NC_004347.2:984997..986400	branched-chain amino acid: cation symporter BrnQ [Shewanella oneidensis MR-1].
NP_716585.1	SO_0956		ahpF	complement(NC_004347.2:991215..992798)	alkyl hydroperoxide reductase flavoprotein component AhpF [Shewanella oneidensis MR-1].
NP_716597.1	SO_0968		ldhA	complement(NC_004347.2:1000301..1001290)	fermentative lactate dehydrogenase NADH dependent LdhA [Shewanella oneidensis MR-1].
NP_716607.1	SO_0978		glpD	NC_004347.2:1008247..1009422	aerobic glycerol-3-phosphate dehydrogenase GlpD [Shewanella oneidensis MR-1].
NP_716617.1	SO_0988			complement(NC_004347.2:1016861..1021147)	molybdopterin-binding oxidoreductase [Shewanella oneidensis MR-1].
NP_716619.1	SO_0990			complement(NC_004347.2:1022287..1023978)	periplasmic amidohydrolase 3 family protein [Shewanella oneidensis MR-1].
NP_716620.1	SO_0992		lysS	NC_004347.2:1025577..1027079	lysyl-tRNA synthetase LysS [Shewanella oneidensis MR-1].
NP_716627.1	SO_0999		pbpG	NC_004347.2:1029978..1030943	D-alanyl-D-alanine endopeptidase PbpG [Shewanella oneidensis MR-1].
NP_716629.1	SO_1001		chaA	complement(NC_004347.2:1032741..1033838)	calcium:proton antiporter ChaA [Shewanella oneidensis MR-1].
NP_716637.1	SO_1009		nuoN	complement(NC_004347.2:1045281..1046744)	NADH-ubiquinone oxidoreductase subunit N NuoN [Shewanella oneidensis MR-1].
NP_716638.1	SO_1010		nuoM	complement(NC_004347.2:1046741..1048285)	NADH-ubiquinone oxidoreductase subunit M NuoM [Shewanella oneidensis MR-1].
NP_716639.1	SO_1011		nuoL	complement(NC_004347.2:1048384..1050231)	NADH-ubiquinone oxidoreductase subunit L NuoL [Shewanella oneidensis MR-1].
NP_716640.1	SO_1012		nuoK	complement(NC_004347.2:1050228..1050536)	NADH-ubiquinone oxidoreductase subunit K NuoK [Shewanella oneidensis MR-1].
NP_716641.1	SO_1013		nuoJ	complement(NC_004347.2:1050533..1051084)	NADH-ubiquinone oxidoreductase subunit J NuoJ [Shewanella oneidensis MR-1].
NP_716642.1	SO_1014		nuoI	complement(NC_004347.2:1051095..1051637)	NADH-ubiquinone oxidoreductase subunit I NuoI [Shewanella oneidensis MR-1].
NP_716643.1	SO_1015		nuoH	complement(NC_004347.2:1051646..1052614)	NADH-ubiquinone oxidoreductase subunit H NuoH [Shewanella oneidensis MR-1].
NP_716644.1	SO_1016		nuoG	complement(NC_004347.2:1052611..1055340)	NADH-ubiquinone oxidoreductase subunit G NuoG [Shewanella oneidensis MR-1].
NP_716645.1	SO_1017		nuoF	complement(NC_004347.2:1055382..1056767)	NADH-ubiquinone oxidoreductase subunit F NuoF [Shewanella oneidensis MR-1].
NP_716646.1	SO_1018		nuoE	complement(NC_004347.2:1056764..1057306)	NADH-ubiquinone oxidoreductase subunit E NuoE [Shewanella oneidensis MR-1].
NP_716647.1	SO_1019		nuoCD	complement(NC_004347.2:1057388..1059193)	NADH-ubiquinone oxidoreductase subunit CD NuoCD [Shewanella oneidensis MR-1].
NP_716648.1	SO_1020		nuoB	complement(NC_004347.2:1059197..1059871)	NADH-ubiquinone oxidoreductase subunit B NuoB [Shewanella oneidensis MR-1].
NP_716649.1	SO_1021		nuoA	complement(NC_004347.2:1059901..1060305)	NADH-ubiquinone oxidoreductase subunit A NuoA [Shewanella oneidensis MR-1].
NP_716658.1	SO_1030		metH	complement(NC_004347.2:1066803..1070537)	B12-dependent 5-methyltetrahydrofolate--homocysteine methyltransferase MetH [Shewanella oneidensis MR-1].
NP_716667.1	SO_1039		cobO	NC_004347.2:1078726..1079349	cob(I)alamin adenosyltransferase CobO [Shewanella oneidensis MR-1].
NP_716670.1	SO_1042		artM	complement(NC_004347.2:1080829..1081554)	ABC-type arginine uptakesystem ATPase component ArtM [Shewanella oneidensis MR-1].
NP_716671.1	SO_1043		artQ	complement(NC_004347.2:1081547..1082227)	ABC-type arginine uptakesystem permease component ArtQ [Shewanella oneidensis MR-1].
NP_716680.1	SO_1052		pitB	NC_004347.2:1089653..1091122	metal ion-phosphate:proton symporter PitB [Shewanella oneidensis MR-1].
NP_716686.1	SO_1059			complement(NC_004347.2:1097332..1099965)	periplasmic alanyl aminopeptidase [Shewanella oneidensis MR-1].
NP_716713.1	SO_1087		metT	complement(NC_004347.2:1126389..1127726)	methionine:proton antiporter MetT [Shewanella oneidensis MR-1].
NP_716721.1	SO_1095		metY	NC_004347.2:1134406..1135698	O-acetylhomoserine (thiol)-lyase MetY [Shewanella oneidensis MR-1].
NP_716727.1	SO_1101		luxS	NC_004347.2:1143141..1143650	S-ribosylhomocysteinase LuxS [Shewanella oneidensis MR-1].
NP_716729.1	SO_1103		nqrA	NC_004347.2:1146236..1147570	Na-translocating NADH-quinone reductase subunit A NqrA [Shewanella oneidensis MR-1].
NP_716730.1	SO_1104		nqrB	NC_004347.2:1147570..1148769	Na-translocating NADH-quinone reductase subunit B NqrB [Shewanella oneidensis MR-1].
NP_716731.1	SO_1105		nqrC	NC_004347.2:1148762..1149550	Na-translocating NADH-quinone reductase subunit C NqrC [Shewanella oneidensis MR-1].
NP_716732.1	SO_1106		nqrD	NC_004347.2:1149550..1150182	Na-translocating NADH-quinone reductase subunit D NqrD [Shewanella oneidensis MR-1].
NP_716733.1	SO_1107		nqrE	NC_004347.2:1150188..1150796	Na-translocating NADH-quinone reductase subunit E NqrE [Shewanella oneidensis MR-1].
NP_716734.1	SO_1108		nqrF	NC_004347.2:1150843..1152099	Na-translocating NADH-quinone reductase subunit F NqrF [Shewanella oneidensis MR-1].
NP_716740.1	SO_1115		pepD	complement(NC_004347.2:1158327..1159787)	aminoacyl-histidine/glycine-aspartate dipeptidase PepD [Shewanella oneidensis MR-1].
NP_716745.1	SO_1120			NC_004347.2:1162553..1163842	hypoxanthine/guanine permease AzgA family [Shewanella oneidensis MR-1].
