NP_809114.1	BT_0201		hisD	NC_004663.1:215955..217241	histidinol dehydrogenase [Bacteroides thetaiotaomicron VPI-5482].
NP_809115.1	BT_0202			NC_004663.1:217238..218278	histidinol-phosphate aminotransferase [Bacteroides thetaiotaomicron VPI-5482].
NP_809116.1	BT_0203			NC_004663.1:218282..219406	imidazole glycerol-phosphate dehydratase/histidinol phosphatase [Bacteroides thetaiotaomicron VPI-5482].
NP_809118.1	BT_0205		nadE	complement(NC_004663.1:220121..222046)	NAD synthetase [Bacteroides thetaiotaomicron VPI-5482].
NP_809129.1	BT_0216			NC_004663.1:238951..239511	rubrerythrin [Bacteroides thetaiotaomicron VPI-5482].
NP_809131.1	BT_0218			complement(NC_004663.1:240357..240821)	thioredoxin [Bacteroides thetaiotaomicron VPI-5482].
NP_809132.1	BT_0219			complement(NC_004663.1:240836..241135)	thioredoxin [Bacteroides thetaiotaomicron VPI-5482].
NP_809156.1	BT_0243			complement(NC_004663.1:267194..268021)	1-acyl-sn-glycerol-3-phosphate acyltransferase [Bacteroides thetaiotaomicron VPI-5482].
NP_809163.1	BT_0250			complement(NC_004663.1:275479..276816)	dihydroorotase [Bacteroides thetaiotaomicron VPI-5482].
NP_809171.1	BT_0258			complement(NC_004663.1:288339..290330)	glucosamine-6-phosphate deaminase [Bacteroides thetaiotaomicron VPI-5482].
NP_809172.1	BT_0259			complement(NC_004663.1:290470..291255)	amidohydrolase [Bacteroides thetaiotaomicron VPI-5482].
NP_809217.1	BT_0304			NC_004663.1:362872..364107	acriflavine resistance protein A [Bacteroides thetaiotaomicron VPI-5482].
NP_809218.1	BT_0305			NC_004663.1:364111..367215	aminoglycoside efflux pump [Bacteroides thetaiotaomicron VPI-5482].
NP_809220.1	BT_0307			NC_004663.1:368717..370363	diphosphate--fructose-6-phosphate 1-phosphotransferase [Bacteroides thetaiotaomicron VPI-5482].
NP_809224.1	BT_0311			NC_004663.1:373622..374992	lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex [Bacteroides thetaiotaomicron VPI-5482].
NP_809234.1	BT_0321			complement(NC_004663.1:387935..388405)	cytidine/deoxycytidylate deaminase [Bacteroides thetaiotaomicron VPI-5482].
NP_809242.1	BT_0329			complement(NC_004663.1:395470..396012)	ketoisovalerate oxidoreductase subunit vorA [Bacteroides thetaiotaomicron VPI-5482].
NP_809243.1	BT_0330			complement(NC_004663.1:396032..396739)	ketoisovalerate oxidoreductase subunit vorA [Bacteroides thetaiotaomicron VPI-5482].
NP_809244.1	BT_0331			complement(NC_004663.1:396996..397883)	2-oxoglutarate ferredoxin oxidoreductase [Bacteroides thetaiotaomicron VPI-5482].
NP_809246.1	BT_0333			complement(NC_004663.1:398092..398319)	hypothetical protein BT_0333 [Bacteroides thetaiotaomicron VPI-5482].
NP_809253.1	BT_0340			NC_004663.1:407471..409279	trimethylamine corrinoid protein 2 [Bacteroides thetaiotaomicron VPI-5482].
NP_809254.1	BT_0341			NC_004663.1:409308..410879	Na+/glucose cotransporter [Bacteroides thetaiotaomicron VPI-5482].
NP_809259.1	BT_0346			complement(NC_004663.1:415102..415536)	ribose 5-phosphate isomerase B [Bacteroides thetaiotaomicron VPI-5482].
NP_809260.1	BT_0347			complement(NC_004663.1:415536..417545)	transketolase [Bacteroides thetaiotaomicron VPI-5482].
NP_809261.1	BT_0348			complement(NC_004663.1:417722..419266)	alpha-L-arabinofuranosidase [Bacteroides thetaiotaomicron VPI-5482].
NP_809263.1	BT_0350			complement(NC_004663.1:421849..423444)	xylulose kinase [Bacteroides thetaiotaomicron VPI-5482].
NP_809264.1	BT_0351			complement(NC_004663.1:423634..425163)	L-arabinose isomerase [Bacteroides thetaiotaomicron VPI-5482].
NP_809266.1	BT_0353		araD	complement(NC_004663.1:425643..426326)	L-ribulose-5-phosphate 4-epimerase [Bacteroides thetaiotaomicron VPI-5482].
NP_809268.1	BT_0355			complement(NC_004663.1:427031..428725)	Na+/glucose cotransporter [Bacteroides thetaiotaomicron VPI-5482].
NP_809281.1	BT_0368			NC_004663.1:452372..454354	alpha-L-arabinofuranosidase [Bacteroides thetaiotaomicron VPI-5482].
NP_809283.1	BT_0370			complement(NC_004663.1:455441..456595)	galactokinase [Bacteroides thetaiotaomicron VPI-5482].
NP_809286.1	BT_0373			NC_004663.1:459328..460299	mannose-6-phosphate isomerase [Bacteroides thetaiotaomicron VPI-5482].
NP_809294.1	BT_0381			NC_004663.1:468796..469845	capsular polysaccharide biosynthesis protein capD [Bacteroides thetaiotaomicron VPI-5482].
NP_809296.1	BT_0383			NC_004663.1:471061..472254	UDP-N-acetylglucosamine 2-epimerase [Bacteroides thetaiotaomicron VPI-5482].
NP_809306.1	BT_0393			NC_004663.1:482830..483435	serine acetyltransferase [Bacteroides thetaiotaomicron VPI-5482].
NP_809322.1	BT_0409			NC_004663.1:495536..496306	short-chain dehydrogenase [Bacteroides thetaiotaomicron VPI-5482].
NP_809324.1	BT_0411			NC_004663.1:497130..497936	CysQ, sulfite synthesis pathway protein [Bacteroides thetaiotaomicron VPI-5482].
NP_809326.1	BT_0413			NC_004663.1:499518..500123	adenylylsulfate kinase [Bacteroides thetaiotaomicron VPI-5482].
NP_809327.1	BT_0414			NC_004663.1:500144..501052	sulfate adenylyltransferase subunit 2 [Bacteroides thetaiotaomicron VPI-5482].
NP_809328.1	BT_0415		cysN	NC_004663.1:501092..502549	sulfate adenylyltransferase subunit 1 [Bacteroides thetaiotaomicron VPI-5482].
NP_809340.1	BT_0427			complement(NC_004663.1:513881..514453)	xanthine phosphoribosyltransferase [Bacteroides thetaiotaomicron VPI-5482].
NP_809344.1	BT_0431			complement(NC_004663.1:518130..519167)	hypothetical protein BT_0431 [Bacteroides thetaiotaomicron VPI-5482].
NP_809349.1	BT_0436			NC_004663.1:524995..526401	arabinose-proton symporter [Bacteroides thetaiotaomicron VPI-5482].
NP_809355.1	BT_0442			NC_004663.1:536438..538213	glycerophosphoryl diester phosphodiesterase [Bacteroides thetaiotaomicron VPI-5482].
NP_809367.1	BT_0454			complement(NC_004663.1:556869..557261)	arabinose ABC transporter [Bacteroides thetaiotaomicron VPI-5482].
NP_809371.1	BT_0458			NC_004663.1:563266..565860	beta-mannosidase [Bacteroides thetaiotaomicron VPI-5482].
NP_809374.1	BT_0461			NC_004663.1:570314..572833	beta-galactosidase [Bacteroides thetaiotaomicron VPI-5482].
NP_809376.1	BT_0463			NC_004663.1:573896..574783	glucose-1-phosphate thymidylyltransferase [Bacteroides thetaiotaomicron VPI-5482].
NP_809377.1	BT_0464			NC_004663.1:574814..575383	dTDP-4-dehydrorhamnose 3,5-epimerase [Bacteroides thetaiotaomicron VPI-5482].
NP_809378.1	BT_0465			NC_004663.1:575387..576241	dTDP-4-dehydrorhamnose reductase [Bacteroides thetaiotaomicron VPI-5482].
NP_809379.1	BT_0466			NC_004663.1:576244..577356	dTDP-glucose 4,6-dehydratase [Bacteroides thetaiotaomicron VPI-5482].
NP_809389.1	BT_0476			NC_004663.1:587378..588085	D-mannose-1-phosphate guanyltransferase [Bacteroides thetaiotaomicron VPI-5482].
NP_809399.1	BT_0486			complement(NC_004663.1:601684..603174)	altronate hydrolase [Bacteroides thetaiotaomicron VPI-5482].
NP_809401.1	BT_0488			NC_004663.1:604517..605542	2-dehydro-3-deoxygluconokinase [Bacteroides thetaiotaomicron VPI-5482].
NP_809402.1	BT_0489			NC_004663.1:605607..606278	keto-hydroxyglutarate-aldolase/keto-deoxy-phosphogluconate aldolase [Bacteroides thetaiotaomicron VPI-5482].
NP_809412.1	BT_0499			NC_004663.1:617477..618376	cation efflux system protein [Bacteroides thetaiotaomicron VPI-5482].
NP_809431.1	BT_0518			complement(NC_004663.1:640445..641620)	5-aminoimidazole-4-carboxamide ribonucleotide transformylase [Bacteroides thetaiotaomicron VPI-5482].
NP_809439.1	BT_0526			complement(NC_004663.1:649703..650743)	L-asparaginase I [Bacteroides thetaiotaomicron VPI-5482].
NP_809440.1	BT_0527		trpA	complement(NC_004663.1:651009..651779)	tryptophan synthase subunit alpha [Bacteroides thetaiotaomicron VPI-5482].
NP_809441.1	BT_0528			complement(NC_004663.1:651798..652421)	N-(5'-phosphoribosyl)anthranilate isomerase [Bacteroides thetaiotaomicron VPI-5482].
NP_809442.1	BT_0529		trpC	complement(NC_004663.1:652452..653234)	indole-3-glycerol phosphate synthase [Bacteroides thetaiotaomicron VPI-5482].
NP_809443.1	BT_0530			complement(NC_004663.1:653313..654311)	anthranilate phosphoribosyltransferase [Bacteroides thetaiotaomicron VPI-5482].
NP_809444.1	BT_0531			complement(NC_004663.1:654316..654882)	anthranilate synthase component II [Bacteroides thetaiotaomicron VPI-5482].
NP_809445.1	BT_0532			complement(NC_004663.1:654951..656357)	anthranilate synthase component I [Bacteroides thetaiotaomicron VPI-5482].
NP_809446.1	BT_0533			complement(NC_004663.1:656402..657586)	tryptophan synthase subunit beta [Bacteroides thetaiotaomicron VPI-5482].
NP_809448.1	BT_0535			NC_004663.1:658163..659308	iron-containing alcohol dehydrogenase [Bacteroides thetaiotaomicron VPI-5482].
NP_809452.1	BT_0539			NC_004663.1:661448..663307	Na+/sulfate transporter [Bacteroides thetaiotaomicron VPI-5482].
NP_809453.1	BT_0540			complement(NC_004663.1:664074..664991)	exopolyphosphatase [Bacteroides thetaiotaomicron VPI-5482].
NP_809454.1	BT_0541			complement(NC_004663.1:664997..667114)	polyphosphate kinase [Bacteroides thetaiotaomicron VPI-5482].
NP_809457.1	BT_0544			complement(NC_004663.1:670232..671689)	ammonium transporter [Bacteroides thetaiotaomicron VPI-5482].
NP_809460.1	BT_0547			complement(NC_004663.1:673080..674312)	L,L-diaminopimelate aminotransferase [Bacteroides thetaiotaomicron VPI-5482].
NP_809461.1	BT_0548		dapF	complement(NC_004663.1:674370..675173)	diaminopimelate epimerase [Bacteroides thetaiotaomicron VPI-5482].
NP_809463.1	BT_0550			complement(NC_004663.1:676005..676742)	glycerophosphodiester phosphodiesterase [Bacteroides thetaiotaomicron VPI-5482].
NP_809464.1	BT_0551		asnB	complement(NC_004663.1:676966..678645)	asparagine synthetase B [Bacteroides thetaiotaomicron VPI-5482].
NP_809465.1	BT_0552			complement(NC_004663.1:678852..680192)	glutamate synthase small subunit [Bacteroides thetaiotaomicron VPI-5482].
NP_809466.1	BT_0553			complement(NC_004663.1:680307..684917)	glutamate synthase large subunit [Bacteroides thetaiotaomicron VPI-5482].
NP_809467.1	BT_0554			NC_004663.1:685280..687124	glucosamine--fructose-6-phosphate aminotransferase [Bacteroides thetaiotaomicron VPI-5482].
NP_809468.1	BT_0555			NC_004663.1:687163..689046	amidophosphoribosyltransferase [Bacteroides thetaiotaomicron VPI-5482].
NP_809469.1	BT_0556			NC_004663.1:689074..690240	carbamoyl phosphate synthase small subunit [Bacteroides thetaiotaomicron VPI-5482].
NP_809470.1	BT_0557			NC_004663.1:690250..693477	carbamyl phosphate synthetase [Bacteroides thetaiotaomicron VPI-5482].
NP_809471.1	BT_0558			NC_004663.1:693733..694785	mannose-1-phosphate guanylyltransferase [Bacteroides thetaiotaomicron VPI-5482].
NP_809475.1	BT_0562			NC_004663.1:698022..699491	ABC transporter ATP-binding protein [Bacteroides thetaiotaomicron VPI-5482].
NP_809484.1	BT_0571			NC_004663.1:707810..709108	phenylacetate-coenzyme A ligase [Bacteroides thetaiotaomicron VPI-5482].
NP_809485.1	BT_0572			NC_004663.1:709234..709659	hypothetical protein BT_0572 [Bacteroides thetaiotaomicron VPI-5482].
NP_809493.1	BT_0580			NC_004663.1:717802..719316	H+/peptide symporter [Bacteroides thetaiotaomicron VPI-5482].
NP_809503.1	BT_0590		pyrG	complement(NC_004663.1:729633..731246)	CTP synthetase [Bacteroides thetaiotaomicron VPI-5482].
NP_809512.1	BT_0599			NC_004663.1:739128..740444	UDP-glucose 6-dehydrogenase [Bacteroides thetaiotaomicron VPI-5482].
NP_809527.1	BT_0614			NC_004663.1:758286..760724	tyrosine-protein kinase in cps region [Bacteroides thetaiotaomicron VPI-5482].
NP_809530.1	BT_0617			NC_004663.1:762189..763070	ferredoxin [Bacteroides thetaiotaomicron VPI-5482].
NP_809531.1	BT_0618			NC_004663.1:763095..764432	Na+-transporting NADH:ubiquinone oxidoreductase electron transport complex protein RnfC [Bacteroides thetaiotaomicron VPI-5482].
NP_809532.1	BT_0619			NC_004663.1:764439..765431	Na+-transporting NADH:ubiquinone oxidoreductase electron transport complex protein RnfD [Bacteroides thetaiotaomicron VPI-5482].
NP_809533.1	BT_0620			NC_004663.1:765458..766141	Na+-transporting NADH:ubiquinone oxidoreductase electron transport complex protein RnfG [Bacteroides thetaiotaomicron VPI-5482].
NP_809534.1	BT_0621			NC_004663.1:766159..766743	electron transport complex protein RsxE [Bacteroides thetaiotaomicron VPI-5482].
NP_809535.1	BT_0622			NC_004663.1:766766..767338	Na+-transporting NADH:ubiquinone oxidoreductase electron transport complex protein RnfA [Bacteroides thetaiotaomicron VPI-5482].
NP_809536.1	BT_0623			NC_004663.1:767597..768631	UDP-glucose 4-epimerase [Bacteroides thetaiotaomicron VPI-5482].
NP_809537.1	BT_0624			complement(NC_004663.1:768864..769688)	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [Bacteroides thetaiotaomicron VPI-5482].
NP_809542.1	BT_0629			NC_004663.1:775419..776675	Mn2+ and Fe2+ transport protein [Bacteroides thetaiotaomicron VPI-5482].
NP_809547.1	BT_0634			NC_004663.1:781573..782892	Na+/H+ antiporter 1 [Bacteroides thetaiotaomicron VPI-5482].
NP_809557.1	BT_0644			NC_004663.1:793309..796029	pyruvate phosphate dikinase [Bacteroides thetaiotaomicron VPI-5482].
NP_809563.1	BT_0650			complement(NC_004663.1:800221..801918)	thiamine biosynthesis protein ThiC [Bacteroides thetaiotaomicron VPI-5482].
NP_809565.1	BT_0652		thiE	complement(NC_004663.1:802785..803414)	thiamine-phosphate pyrophosphorylase [Bacteroides thetaiotaomicron VPI-5482].
NP_809587.1	BT_0674			NC_004663.1:834315..835454	carboxynorspermidine decarboxylase [Bacteroides thetaiotaomicron VPI-5482].
NP_809588.1	BT_0675			NC_004663.1:836314..837480	N-acetylglucosamine-6-phosphate deacetylase [Bacteroides thetaiotaomicron VPI-5482].
NP_809589.1	BT_0676			NC_004663.1:837499..838671	N-acetylglucosamine-6-phosphate deacetylase [Bacteroides thetaiotaomicron VPI-5482].
NP_809591.1	BT_0678			NC_004663.1:839386..840648	cation efflux system protein CzcC [Bacteroides thetaiotaomicron VPI-5482].
NP_809592.1	BT_0679			NC_004663.1:840662..841798	cation efflux system protein CzcB [Bacteroides thetaiotaomicron VPI-5482].
NP_809595.1	BT_0682			complement(NC_004663.1:846392..847129)	two-component system response regulator [Bacteroides thetaiotaomicron VPI-5482].
NP_809597.1	BT_0684			complement(NC_004663.1:849389..851053)	long-chain-fatty-acid--CoA ligase [Bacteroides thetaiotaomicron VPI-5482].
NP_809598.1	BT_0685			complement(NC_004663.1:851405..852877)	potassium/proton antiporter [Bacteroides thetaiotaomicron VPI-5482].
NP_809599.1	BT_0686			NC_004663.1:853046..854230	uracil permease [Bacteroides thetaiotaomicron VPI-5482].
NP_809600.2	BT_0687			complement(NC_004663.1:854378..856003)	hydroxylamine reductase [Bacteroides thetaiotaomicron VPI-5482].
NP_809610.1	BT_0697			NC_004663.1:868508..869155	phosphatase/phosphohexomutase [Bacteroides thetaiotaomicron VPI-5482].
NP_809611.1	BT_0698		panB	NC_004663.1:869338..870159	3-methyl-2-oxobutanoate hydroxymethyltransferase [Bacteroides thetaiotaomicron VPI-5482].
NP_809617.1	BT_0704		purT	NC_004663.1:877494..878660	phosphoribosylglycinamide formyltransferase 2 [Bacteroides thetaiotaomicron VPI-5482].
NP_809638.1	BT_0725			complement(NC_004663.1:899030..899938)	dTDP-4-dehydrorhamnose reductase [Bacteroides thetaiotaomicron VPI-5482].
NP_809648.1	BT_0735			complement(NC_004663.1:910477..912150)	aspartate aminotransferase [Bacteroides thetaiotaomicron VPI-5482].
NP_809650.1	BT_0737			NC_004663.1:914067..915734	formate--tetrahydrofolate ligase [Bacteroides thetaiotaomicron VPI-5482].
NP_809651.1	BT_0738		glyA	complement(NC_004663.1:916121..917401)	serine hydroxymethyltransferase [Bacteroides thetaiotaomicron VPI-5482].
NP_809654.1	BT_0741			complement(NC_004663.1:918977..919438)	aspartate carbamoyltransferase [Bacteroides thetaiotaomicron VPI-5482].
NP_809655.1	BT_0742		pyrB	complement(NC_004663.1:919435..920376)	aspartate carbamoyltransferase [Bacteroides thetaiotaomicron VPI-5482].
NP_809656.1	BT_0743			NC_004663.1:920582..922921	penicillin-binding protein 1A [Bacteroides thetaiotaomicron VPI-5482].
NP_809658.1	BT_0745			NC_004663.1:923309..924061	3-deoxy-manno-octulosonate cytidylyltransferase [Bacteroides thetaiotaomicron VPI-5482].
NP_809659.1	BT_0746			NC_004663.1:924065..925348	zinc protease [Bacteroides thetaiotaomicron VPI-5482].
NP_809661.1	BT_0748			complement(NC_004663.1:926690..927607)	ribose-phosphate pyrophosphokinase [Bacteroides thetaiotaomicron VPI-5482].
NP_809670.1	BT_0757			NC_004663.1:943044..945092	beta-galactosidase [Bacteroides thetaiotaomicron VPI-5482].
NP_809680.1	BT_0767			NC_004663.1:957437..958429	para-aminobenzoate synthase component I [Bacteroides thetaiotaomicron VPI-5482].
NP_809691.1	BT_0778			complement(NC_004663.1:969603..970490)	hypothetical protein BT_0778 [Bacteroides thetaiotaomicron VPI-5482].
NP_809698.1	BT_0785			NC_004663.1:973619..975121	glutamine synthetase [Bacteroides thetaiotaomicron VPI-5482].
NP_809700.1	BT_0787			complement(NC_004663.1:976337..977197)	succinyl-CoA synthetase alpha chain [Bacteroides thetaiotaomicron VPI-5482].
NP_809701.1	BT_0788			complement(NC_004663.1:977227..978357)	succinyl-CoA synthetase beta chain [Bacteroides thetaiotaomicron VPI-5482].
NP_809702.1	BT_0789			complement(NC_004663.1:978557..979444)	malonyl CoA-ACP transacylase [Bacteroides thetaiotaomicron VPI-5482].
NP_809703.1	BT_0790			complement(NC_004663.1:979495..980331)	phosphomethylpyrimidine kinase [Bacteroides thetaiotaomicron VPI-5482].
NP_809705.1	BT_0792			NC_004663.1:981492..982985	xylulose kinase [Bacteroides thetaiotaomicron VPI-5482].
NP_809706.1	BT_0793			NC_004663.1:982998..984314	xylose isomerase [Bacteroides thetaiotaomicron VPI-5482].
NP_809707.1	BT_0794		xylE	NC_004663.1:984417..985871	D-xylose transporter XylE [Bacteroides thetaiotaomicron VPI-5482].
NP_809734.1	BT_0821			NC_004663.1:1013590..1014978	permease [Bacteroides thetaiotaomicron VPI-5482].
NP_809736.2	BT_0823			complement(NC_004663.1:1016996..1018402)	glucuronate isomerase [Bacteroides thetaiotaomicron VPI-5482].
NP_809738.1	BT_0825			NC_004663.1:1019696..1021135	altronate oxidoreductase [Bacteroides thetaiotaomicron VPI-5482].
NP_809741.1	BT_0828			NC_004663.1:1022989..1023537	dTDP-4-dehydrorhamnose 3,5-epimerase [Bacteroides thetaiotaomicron VPI-5482].
NP_809742.1	BT_0829			NC_004663.1:1023557..1024870	UDP-glucose 6-dehydrogenase [Bacteroides thetaiotaomicron VPI-5482].
NP_809745.1	BT_0832			complement(NC_004663.1:1027033..1028262)	phosphoserine phosphatase [Bacteroides thetaiotaomicron VPI-5482].
NP_809783.1	BT_0870			complement(NC_004663.1:1069916..1071100)	8-amino-7-oxononanoate synthase [Bacteroides thetaiotaomicron VPI-5482].
NP_809784.1	BT_0871			NC_004663.1:1071333..1072346	hypothetical protein BT_0871 [Bacteroides thetaiotaomicron VPI-5482].
NP_809788.1	BT_0875			complement(NC_004663.1:1076614..1077498)	beta-ureidopropionase [Bacteroides thetaiotaomicron VPI-5482].
NP_809789.1	BT_0876			complement(NC_004663.1:1077535..1078650)	hypothetical protein BT_0876 [Bacteroides thetaiotaomicron VPI-5482].
NP_809799.1	BT_0886			NC_004663.1:1086323..1089469	cation efflux pump [Bacteroides thetaiotaomicron VPI-5482].
NP_809801.1	BT_0888			NC_004663.1:1090106..1090882	AMP nucleosidase [Bacteroides thetaiotaomicron VPI-5482].
NP_809804.1	BT_0891			NC_004663.1:1093702..1094478	dihydroorotate dehydrogenase electron transfer subunit [Bacteroides thetaiotaomicron VPI-5482].
NP_809805.1	BT_0892			NC_004663.1:1094466..1095377	dihydroorotate dehydrogenase 1B [Bacteroides thetaiotaomicron VPI-5482].
NP_809807.1	BT_0894			NC_004663.1:1096350..1098350	DNA ligase [Bacteroides thetaiotaomicron VPI-5482].
NP_809808.1	BT_0895			NC_004663.1:1098410..1099303	dihydrodipicolinate synthase [Bacteroides thetaiotaomicron VPI-5482].
NP_809867.1	BT_0954			NC_004663.1:1164277..1165689	hypothetical protein BT_0954 [Bacteroides thetaiotaomicron VPI-5482].
NP_809875.1	BT_0962			complement(NC_004663.1:1176140..1177543)	aldo/keto reductase [Bacteroides thetaiotaomicron VPI-5482].
NP_809901.1	BT_0988			complement(NC_004663.1:1217557..1220208)	Mg2+ transport ATPase protein B [Bacteroides thetaiotaomicron VPI-5482].
NP_809906.1	BT_0993			complement(NC_004663.1:1225844..1229122)	beta-galactosidase [Bacteroides thetaiotaomicron VPI-5482].
NP_809922.1	BT_1009			complement(NC_004663.1:1255841..1256779)	dihydroorotate dehydrogenase 2 [Bacteroides thetaiotaomicron VPI-5482].
NP_809971.1	BT_1058			complement(NC_004663.1:1344660..1345793)	two-component system sensor histidine kinase [Bacteroides thetaiotaomicron VPI-5482].
NP_810004.1	BT_1091			complement(NC_004663.1:1378180..1380396)	cation-transporting ATPase pacS [Bacteroides thetaiotaomicron VPI-5482].
NP_810011.1	BT_1098		mgsA	complement(NC_004663.1:1385256..1385792)	methylglyoxal synthase [Bacteroides thetaiotaomicron VPI-5482].
NP_810014.1	BT_1101			complement(NC_004663.1:1389253..1391499)	sodium/proton antiporter [Bacteroides thetaiotaomicron VPI-5482].
NP_810015.1	BT_1102		pfkA	complement(NC_004663.1:1391513..1392496)	6-phosphofructokinase [Bacteroides thetaiotaomicron VPI-5482].
NP_810019.1	BT_1106			complement(NC_004663.1:1394362..1395411)	fructose-bisphosphate aldolase [Bacteroides thetaiotaomicron VPI-5482].
NP_810054.1	BT_1141			NC_004663.1:1425511..1426434	cation efflux family protein [Bacteroides thetaiotaomicron VPI-5482].
NP_810059.1	BT_1146			NC_004663.1:1429237..1429848	metallo-beta-lactamase [Bacteroides thetaiotaomicron VPI-5482].
NP_810060.1	BT_1147			NC_004663.1:1429971..1432820	glycine dehydrogenase [Bacteroides thetaiotaomicron VPI-5482].
NP_810065.1	BT_1152			complement(NC_004663.1:1437011..1437931)	D-3-phosphoglycerate dehydrogenase [Bacteroides thetaiotaomicron VPI-5482].
NP_810066.1	BT_1153			complement(NC_004663.1:1438046..1439113)	phosphoserine aminotransferase [Bacteroides thetaiotaomicron VPI-5482].
NP_810107.1	BT_1194			NC_004663.1:1490462..1491262	OmpA family outer membrane protein [Bacteroides thetaiotaomicron VPI-5482].
NP_810120.1	BT_1207			NC_004663.1:1503427..1504383	glycerate dehydrogenase [Bacteroides thetaiotaomicron VPI-5482].
NP_810122.1	BT_1209			complement(NC_004663.1:1505065..1506207)	cytochrome D ubiquinol oxidase subunit II [Bacteroides thetaiotaomicron VPI-5482].
NP_810123.1	BT_1210			complement(NC_004663.1:1506320..1507882)	cytochrome D ubiquinol oxidase subunit I [Bacteroides thetaiotaomicron VPI-5482].
NP_810133.1	BT_1220			complement(NC_004663.1:1517499..1518188)	6-phosphogluconolactonase [Bacteroides thetaiotaomicron VPI-5482].
NP_810134.1	BT_1221			complement(NC_004663.1:1518212..1519708)	glucose-6-phosphate 1-dehydrogenase [Bacteroides thetaiotaomicron VPI-5482].
NP_810135.1	BT_1222			complement(NC_004663.1:1520053..1521528)	6-phosphogluconate dehydrogenase [Bacteroides thetaiotaomicron VPI-5482].
NP_810136.1	BT_1223			NC_004663.1:1521638..1522807	Na+/H+-dicarboxylate symporter [Bacteroides thetaiotaomicron VPI-5482].
NP_810141.1	BT_1228			complement(NC_004663.1:1528929..1530923)	fructose-1,6-bisphosphatase [Bacteroides thetaiotaomicron VPI-5482].
NP_810149.1	BT_1236			complement(NC_004663.1:1537247..1538989)	2',3'-cyclic-nucleotide 2'-phosphodiesterase [Bacteroides thetaiotaomicron VPI-5482].
NP_810183.1	BT_1270			NC_004663.1:1579631..1580932	Na+/H+ antiporter [Bacteroides thetaiotaomicron VPI-5482].
NP_810186.1	BT_1273		fucI	NC_004663.1:1582840..1584615	L-fucose isomerase [Bacteroides thetaiotaomicron VPI-5482].
NP_810187.1	BT_1274			NC_004663.1:1584725..1585363	L-fuculose phosphate aldolase [Bacteroides thetaiotaomicron VPI-5482].
NP_810201.1	BT_1288			complement(NC_004663.1:1604650..1605999)	spermidine/putrescine ABC transporter [Bacteroides thetaiotaomicron VPI-5482].
NP_810202.1	BT_1289			complement(NC_004663.1:1606023..1606820)	putrescine transport system permease potI [Bacteroides thetaiotaomicron VPI-5482].
NP_810203.1	BT_1290			complement(NC_004663.1:1606814..1607590)	putrescine transport system permease potH [Bacteroides thetaiotaomicron VPI-5482].
