NP_742325.1	PP_0155		pntB	complement(NC_002947.4:164020..165456)	pyridine nucleotide transhydrogenase subunit beta [Pseudomonas putida KT2440].
NP_742327.1	PP_0158		gcdH	NC_002947.4:168404..169585	glutaryl-CoA dehydrogenase [Pseudomonas putida KT2440].
NP_742328.1	PP_0159			NC_002947.4:169599..170819	family III CoA-transferase [Pseudomonas putida KT2440].
NP_742336.1	PP_0167		paxB	complement(NC_002947.4:191361..193517)	toxin secretion ATP-binding protein [Pseudomonas putida KT2440].
NP_742338.1	PP_0169			NC_002947.4:221229..222128	TauD/TfdA family dioxygenase [Pseudomonas putida KT2440].
NP_742353.1	PP_0184		argH	complement(NC_002947.4:235428..236834)	argininosuccinate lyase [Pseudomonas putida KT2440].
NP_742355.1	PP_0186		hemC	NC_002947.4:237982..238923	porphobilinogen deaminase [Pseudomonas putida KT2440].
NP_742356.1	PP_0187		hemD	NC_002947.4:238920..239687	uroporphyrinogen-III synthase [Pseudomonas putida KT2440].
NP_742357.1	PP_0188			NC_002947.4:239706..240833	uroporphyrin-III C-methyltransferase [Pseudomonas putida KT2440].
NP_742371.1	PP_0202			complement(NC_002947.4:252778..253215)	CBS domain-containing protein [Pseudomonas putida KT2440].
NP_742372.1	PP_0203			complement(NC_002947.4:253386..255116)	dipeptidase [Pseudomonas putida KT2440].
NP_742376.1	PP_0207			NC_002947.4:258467..259873	nitrate ABC transporter substrate-binding protein [Pseudomonas putida KT2440].
NP_742377.1	PP_0208			NC_002947.4:259889..260671	nitrate ABC transporter permease [Pseudomonas putida KT2440].
NP_742378.1	PP_0209		tauB-I	NC_002947.4:260671..261522	taurine ABC transporter ATP-binding protein [Pseudomonas putida KT2440].
NP_742381.1	PP_0213		gabD-I	NC_002947.4:263250..264692	succinate-semialdehyde dehydrogenase [Pseudomonas putida KT2440].
NP_742382.1	PP_0214		gabT	NC_002947.4:264875..266152	4-aminobutyrate aminotransferase [Pseudomonas putida KT2440].
NP_742387.1	PP_0219		metP	complement(NC_002947.4:272024..272668)	L,D-methionine D-methionine ABC transporter permease [Pseudomonas putida KT2440].
NP_742393.1	PP_0225		sctC	complement(NC_002947.4:278819..279577)	sulfur compound ABC transporter ATP-binding protein [Pseudomonas putida KT2440].
NP_742394.1	PP_0226		sctS	complement(NC_002947.4:279580..280248)	sulfur compound ABC transporter permease [Pseudomonas putida KT2440].
NP_742395.1	PP_0227		fliY	complement(NC_002947.4:280245..281039)	cystine-binding protein [Pseudomonas putida KT2440].
NP_742396.2	PP_0228			NC_002947.4:281348..282280	serine acetyltransferase [Pseudomonas putida KT2440].
NP_742397.2	PP_0229		betT-II	NC_002947.4:282550..284553	choline/carnitine/betaine transporter [Pseudomonas putida KT2440].
NP_742398.1	PP_0230		atsK	complement(NC_002947.4:284616..285449)	alpha-ketoglutarate-dependent sulfonate dioxygenase [Pseudomonas putida KT2440].
NP_742399.1	PP_0231		tauC	complement(NC_002947.4:285498..286337)	taurine ABC transporter permease [Pseudomonas putida KT2440].
NP_742400.1	PP_0232		tauB-II	complement(NC_002947.4:286334..287122)	taurine ABC transporter ATP-binding protein [Pseudomonas putida KT2440].
NP_742401.1	PP_0233		tauA	complement(NC_002947.4:287136..288107)	taurine ABC transporter substrate-binding protein [Pseudomonas putida KT2440].
NP_742402.1	PP_0234		oprE	NC_002947.4:288582..289916	outer-membrane porin E [Pseudomonas putida KT2440].
NP_742404.1	PP_0236		ssuE	NC_002947.4:290940..291533	NAD(P)H-dependent FMN reductase subunit [Pseudomonas putida KT2440].
NP_742405.1	PP_0237		ssuA	NC_002947.4:291619..292584	aliphatic sulfonatesABC transporter substrate-binding protein [Pseudomonas putida KT2440].
NP_742406.1	PP_0238		ssuD	NC_002947.4:292644..293792	alkanesulfonate monooxygenase [Pseudomonas putida KT2440].
NP_742407.1	PP_0239		ssuC	NC_002947.4:293803..294600	aliphatic sulfonatesABC transporter permease [Pseudomonas putida KT2440].
NP_742408.1	PP_0240		ssuB	NC_002947.4:294597..295409	aliphatic sulfonates ABC transporter ATP-binding protein SsuB [Pseudomonas putida KT2440].
NP_742411.1	PP_0243		gshA	complement(NC_002947.4:296426..298003)	glutamate--cysteine ligase [Pseudomonas putida KT2440].
NP_742423.1	PP_0256			complement(NC_002947.4:310030..312375)	putative oxidoreductase [Pseudomonas putida KT2440].
NP_742424.1	PP_0257		fdhD	complement(NC_002947.4:312381..313211)	protein sulfur transferase [Pseudomonas putida KT2440].
NP_742426.1	PP_0259		yrfG	complement(NC_002947.4:313878..314540)	purine nucleotidase [Pseudomonas putida KT2440].
NP_742428.1	PP_0261		cysQ	NC_002947.4:315186..315986	adenosine-3'(2'),5'-bisphosphate nucleotidase [Pseudomonas putida KT2440].
NP_742432.1	PP_0265		rmlC	complement(NC_002947.4:319784..320329)	dTDP-4-dehydrorhamnose 3,5-epimerase [Pseudomonas putida KT2440].
NP_742447.1	PP_0280			complement(NC_002947.4:337879..338568)	amino acid ABC transporter permease [Pseudomonas putida KT2440].
NP_742448.1	PP_0281			complement(NC_002947.4:338568..339260)	amino acid ABC transporter permease [Pseudomonas putida KT2440].
NP_742449.1	PP_0282		artJ	complement(NC_002947.4:339315..340067)	L-arginine ABC transporter substrate-binding subunit [Pseudomonas putida KT2440].
NP_742450.1	PP_0283		aotP	complement(NC_002947.4:340079..340852)	arginine/ornithine ABC transporter ATP-binding protein AotP [Pseudomonas putida KT2440].
NP_742456.1	PP_0289		hisB	NC_002947.4:349955..350587	imidazoleglycerol-phosphate dehydratase [Pseudomonas putida KT2440].
NP_742457.1	PP_0290		hisH	NC_002947.4:350588..351226	imidazole glycerol phosphate synthase subunit HisH [Pseudomonas putida KT2440].
NP_742459.1	PP_0292		hisA	NC_002947.4:351515..352252	phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide isomerase [Pseudomonas putida KT2440].
NP_742460.1	PP_0293		hisF	NC_002947.4:352263..353033	imidazole glycerol phosphate synthase subunit HisF [Pseudomonas putida KT2440].
NP_742461.1	PP_0294		cbcV	complement(NC_002947.4:353151..354329)	choline/betaine/carnitine ABC transporter ATP binding protein [Pseudomonas putida KT2440].
NP_742462.1	PP_0295		cbcW	complement(NC_002947.4:354326..355171)	choline/betaine/carnitine ABC transporter permease [Pseudomonas putida KT2440].
NP_742463.1	PP_0296		cbcX	complement(NC_002947.4:355256..356203)	choline/betaine/carnitine ABC transporter substrate-binding protein [Pseudomonas putida KT2440].
NP_742464.1	PP_0297		tdcG-I	NC_002947.4:356656..358032	L-serine dehydratase [Pseudomonas putida KT2440].
NP_742469.1	PP_0302		lcdH	complement(NC_002947.4:362517..363482)	L-carnitine dehydrogenase [Pseudomonas putida KT2440].
NP_742477.1	PP_0310		dgcA	NC_002947.4:370520..372580	dimethylglycine dehydrogenase subunit [Pseudomonas putida KT2440].
NP_742488.1	PP_0321		ltaE	complement(NC_002947.4:385495..386535)	low specificity l-threonine aldolase [Pseudomonas putida KT2440].
NP_742489.1	PP_0322		glyA-I	NC_002947.4:386861..388114	serine hydroxymethyltransferase [Pseudomonas putida KT2440].
NP_742494.1	PP_0327		purU-I	NC_002947.4:393460..394317	formyltetrahydrofolate deformylase [Pseudomonas putida KT2440].
NP_742503.1	PP_0336		msrA	complement(NC_002947.4:402529..403197)	peptide methionine sulfoxide reductase MsrA [Pseudomonas putida KT2440].
NP_742505.1	PP_0338		aceF	complement(NC_002947.4:406364..408004)	AceF-S-acetyldihydrolipoate [Pseudomonas putida KT2440].
NP_742506.1	PP_0339		aceE	complement(NC_002947.4:408018..410663)	pyruvate dehydrogenase E1 component [Pseudomonas putida KT2440].
NP_742508.1	PP_0341		waaF	NC_002947.4:414183..415232	ADP-heptose:LPS heptosyltransferase II [Pseudomonas putida KT2440].
NP_742509.1	PP_0342		waaC	NC_002947.4:415233..416291	ADP-heptose:LPS heptosyltransferase I [Pseudomonas putida KT2440].
NP_742510.1	PP_0343		waaG	NC_002947.4:416291..417415	lipopolysaccharide glucosyltransferase I [Pseudomonas putida KT2440].
NP_742511.1	PP_0344		waaP	NC_002947.4:417412..418218	lipopolysaccharide core heptose (I) kinase [Pseudomonas putida KT2440].
NP_742521.1	PP_0354			complement(NC_002947.4:430376..432313)	CBS domain-containing protein [Pseudomonas putida KT2440].
NP_742523.1	PP_0356		glcB	complement(NC_002947.4:433022..435199)	malate synthase G [Pseudomonas putida KT2440].
NP_742529.1	PP_0362		bioB	NC_002947.4:440060..441118	biotin synthase [Pseudomonas putida KT2440].
NP_742536.2	PP_0369			NC_002947.4:447422..448705	diguanylate cyclase [Pseudomonas putida KT2440].
NP_742537.1	PP_0370			NC_002947.4:448830..450608	acyl-CoA dehydrogenase family protein [Pseudomonas putida KT2440].
NP_742539.1	PP_0372		aruC	NC_002947.4:452083..453363	acetylornithine aminotransferase [Pseudomonas putida KT2440].
NP_742549.1	PP_0382		davA	complement(NC_002947.4:462605..463399)	5-aminopentanamidase [Pseudomonas putida KT2440].
NP_742550.1	PP_0383		davB	complement(NC_002947.4:463414..465096)	lysine 2-monooxygenase [Pseudomonas putida KT2440].
NP_742558.1	PP_0391		plsY	complement(NC_002947.4:476752..477321)	glycerol-3-phosphate acyltransferase [Pseudomonas putida KT2440].
NP_742560.1	PP_0393			NC_002947.4:477743..478252	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase [Pseudomonas putida KT2440].
NP_742561.1	PP_0394		cca	complement(NC_002947.4:478362..479468)	multifunctional tRNA nucleotidyltransferase/2',3'-cyclic phosphodiesterase/2' nucleotidase/phosphatase [Pseudomonas putida KT2440].
NP_742566.1	PP_0399		apaH	complement(NC_002947.4:485068..485934)	bis(5'-nucleosyl)-tetraphosphatase [Pseudomonas putida KT2440].
NP_742569.1	PP_0402		pdxA	complement(NC_002947.4:487312..488301)	4-hydroxythreonine-4-phosphate dehydrogenase [Pseudomonas putida KT2440].
NP_742572.1	PP_0406			NC_002947.4:493567..494238	nucleotidyltransferase family protein [Pseudomonas putida KT2440].
NP_742577.1	PP_0411			NC_002947.4:499452..500576	polyamine ABC transporter ATP-binding protein [Pseudomonas putida KT2440].
NP_742578.1	PP_0412			NC_002947.4:500617..501651	polyamine ABC transportersubstrate-binding protein [Pseudomonas putida KT2440].
NP_742579.1	PP_0413			NC_002947.4:501712..502959	polyamine ABC transporter permease [Pseudomonas putida KT2440].
NP_742580.1	PP_0414			NC_002947.4:502970..503797	polyamine ABC transporter permease [Pseudomonas putida KT2440].
NP_742581.2	PP_0415		rpe	NC_002947.4:503948..504622	ribulose-5-phosphate 3-epimerase [Pseudomonas putida KT2440].
NP_742582.1	PP_0416			NC_002947.4:504619..505437	phosphoglycolate phosphatase [Pseudomonas putida KT2440].
NP_742583.1	PP_0417		trpE	NC_002947.4:505507..506988	anthranilate synthase component 1 [Pseudomonas putida KT2440].
NP_742586.1	PP_0420		pabA	NC_002947.4:509378..509971	para-aminobenzoate synthase multi-enzyme complex aminodeoxychorismate synthase [Pseudomonas putida KT2440].
NP_742587.1	PP_0421		trpD	NC_002947.4:509981..511030	anthranilate phosphoribosyltransferase [Pseudomonas putida KT2440].
NP_742588.1	PP_0422		trpC	NC_002947.4:511027..511860	indole-3-glycerol phosphate synthase [Pseudomonas putida KT2440].
NP_742595.1	PP_0429			complement(NC_002947.4:516209..516991)	short-chain dehydrogenase/reductase family oxidoreductase [Pseudomonas putida KT2440].
NP_742597.1	PP_0431			complement(NC_002947.4:518044..518469)	membrane protein [Pseudomonas putida KT2440].
NP_742598.1	PP_0432		argC	NC_002947.4:518612..519646	N-acetyl-gamma-glutamyl-phosphate reductase [Pseudomonas putida KT2440].
NP_742600.1	PP_0434		anmK	complement(NC_002947.4:520204..521295)	anhydro-N-acetylmuramic acid kinase [Pseudomonas putida KT2440].
NP_742601.1	PP_0435			complement(NC_002947.4:521299..522726)	M23/M37 family peptidase [Pseudomonas putida KT2440].
NP_742604.1	PP_0438		coaX	NC_002947.4:531036..531785	type III pantothenate kinase [Pseudomonas putida KT2440].
NP_742618.1	PP_0452		tufB	NC_002947.4:549326..550519	elongation factor Tu-B [Pseudomonas putida KT2440].
NP_742650.1	PP_0484		yajR	NC_002947.4:569625..571019	transporter [Pseudomonas putida KT2440].
NP_742655.1	PP_0490		fdoH	NC_002947.4:578032..578982	formate dehydrogenase-O subunit beta [Pseudomonas putida KT2440].
NP_742656.1	PP_0491		fdoI	NC_002947.4:578979..579635	formate dehydrogenase-O subunit gamma [Pseudomonas putida KT2440].
NP_742657.1	PP_0492		fdhE	NC_002947.4:579610..580566	formate dehydrogenase formation protein [Pseudomonas putida KT2440].
NP_742660.1	PP_0495		ansA	complement(NC_002947.4:584266..585255)	type 1 L-asparaginase [Pseudomonas putida KT2440].
NP_742661.1	PP_0496			complement(NC_002947.4:585328..586770)	sodium/alanine symporter [Pseudomonas putida KT2440].
NP_742664.1	PP_0500			NC_002947.4:589877..590761	dTDP-4-rhamnose reductase-like protein [Pseudomonas putida KT2440].
NP_742665.1	PP_0501			NC_002947.4:590754..591686	NAD-dependent epimerase/dehydratase family protein [Pseudomonas putida KT2440].
NP_742674.1	PP_0510		trx	complement(NC_002947.4:598072..598944)	thioredoxin [Pseudomonas putida KT2440].
NP_742677.1	PP_0514		ribD	NC_002947.4:600650..601786	bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase [Pseudomonas putida KT2440].
NP_742678.1	PP_0515		ribE	NC_002947.4:601829..602494	riboflavin synthase [Pseudomonas putida KT2440].
NP_742679.3	PP_0516		ribAB-I	NC_002947.4:602495..603604	bifunctional 3,4-dihydroxy-2-butanone 4-phosphate synthase/GTP cyclohydrolase II [Pseudomonas putida KT2440].
NP_742680.1	PP_0517		ribH	NC_002947.4:603696..604172	6,7-dimethyl-8-ribityllumazine synthase [Pseudomonas putida KT2440].
NP_742682.1	PP_0519		thiL	NC_002947.4:604688..605656	thiamin monophosphate kinase [Pseudomonas putida KT2440].
NP_742683.1	PP_0520		pgpA	NC_002947.4:605653..606156	phosphatidylglycerophosphatase A [Pseudomonas putida KT2440].
NP_742685.1	PP_0522		ribA	NC_002947.4:607097..607714	GTP cyclohydrolase II [Pseudomonas putida KT2440].
NP_742690.2	PP_0527		dxs	complement(NC_002947.4:612286..614181)	1-deoxyxylulose-5-phosphate synthase [Pseudomonas putida KT2440].
NP_742691.1	PP_0528		ispA	complement(NC_002947.4:614359..615246)	farnesyl diphosphate synthase [Pseudomonas putida KT2440].
NP_742693.1	PP_0530		ribB	complement(NC_002947.4:615651..616301)	3,4-dihydroxy-2-butanone 4-phosphate synthase [Pseudomonas putida KT2440].
NP_742701.1	PP_0538		ppa	complement(NC_002947.4:625089..625616)	inorganic pyrophosphatase [Pseudomonas putida KT2440].
NP_742705.1	PP_0542		eutC	complement(NC_002947.4:627976..628794)	ethanolamine ammonia-lyase subunit beta [Pseudomonas putida KT2440].
NP_742706.1	PP_0543		eutB	complement(NC_002947.4:628803..630197)	ethanolamine ammonia-lyase subunit alpha [Pseudomonas putida KT2440].
NP_742707.1	PP_0544			complement(NC_002947.4:630244..631692)	ethanolamine transporter [Pseudomonas putida KT2440].
NP_742708.1	PP_0545		aldB-I	complement(NC_002947.4:631920..633440)	aldehyde dehydrogenase [Pseudomonas putida KT2440].
NP_742710.1	PP_0547		mpl	NC_002947.4:635777..637126	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase [Pseudomonas putida KT2440].
NP_742715.1	PP_0552		bdhA	complement(NC_002947.4:640763..641851)	2,3-butanediol dehydrogenase [Pseudomonas putida KT2440].
NP_742716.1	PP_0553		acoC	complement(NC_002947.4:641880..642986)	acetoin cleaving system dihydrolipoyllysine-residue acetyltransferase [Pseudomonas putida KT2440].
NP_742721.1	PP_0558		accC	complement(NC_002947.4:648322..649677)	acetyl-CoA carboxylase biotin carboxylase subunit [Pseudomonas putida KT2440].
NP_742722.1	PP_0559		accB	complement(NC_002947.4:649695..650156)	acetyl-CoA carboxylase biotin carboxyl carrier subunit [Pseudomonas putida KT2440].
NP_742723.1	PP_0560		aroQ-I	complement(NC_002947.4:650256..650711)	type II 3-dehydroquinate dehydratase [Pseudomonas putida KT2440].
NP_742726.1	PP_0563			complement(NC_002947.4:654987..656342)	two-component system response regulator [Pseudomonas putida KT2440].
NP_742728.1	PP_0565			NC_002947.4:657660..658193	Nudix hydrolase [Pseudomonas putida KT2440].
NP_742730.1	PP_0567		speA	NC_002947.4:658955..660868	biosynthetic arginine decarboxylase [Pseudomonas putida KT2440].
NP_742735.1	PP_0572		pbpC	NC_002947.4:668559..670913	peptidoglycan glycosyltransferase [Pseudomonas putida KT2440].
NP_742744.1	PP_0581			complement(NC_002947.4:677644..679017)	3-oxoacyl-ACP reductase [Pseudomonas putida KT2440].
NP_742745.1	PP_0582			NC_002947.4:679114..680391	thiolase family protein [Pseudomonas putida KT2440].
NP_742749.1	PP_0586		cadA-II	complement(NC_002947.4:683847..686246)	cadmium translocating P-type ATPase [Pseudomonas putida KT2440].
NP_742751.1	PP_0588			NC_002947.4:686831..687028	copper-binding chaperone [Pseudomonas putida KT2440].
NP_742754.1	PP_0591			complement(NC_002947.4:689689..690636)	adenine deaminase [Pseudomonas putida KT2440].
NP_742760.1	PP_0597		mmsA-I	NC_002947.4:695580..697073	methylmalonate-semialdehyde dehydrogenase [Pseudomonas putida KT2440].
NP_742763.1	PP_0601		murJ	NC_002947.4:707599..709137	lipid II flippase [Pseudomonas putida KT2440].
NP_742764.1	PP_0602		ribF	NC_002947.4:709256..710206	bifunctional riboflavin kinase/FMN adenylyltransferase [Pseudomonas putida KT2440].
NP_742768.1	PP_0606		ispH	NC_002947.4:713987..714934	4-hydroxy-3-methylbut-2-enyl diphosphate reductase [Pseudomonas putida KT2440].
NP_742774.1	PP_0612		thiO	NC_002947.4:717333..718430	FAD-dependent glycine/D-amino acid oxidase [Pseudomonas putida KT2440].
NP_742776.1	PP_0614			complement(NC_002947.4:719918..721195)	bifunctional N-carbamoyl-beta-alanine amidohydrolase/allantoine amidohydrolase [Pseudomonas putida KT2440].
NP_742787.1	PP_0626		ndh	complement(NC_002947.4:734021..735316)	NADH dehydrogenase [Pseudomonas putida KT2440].
NP_742792.1	PP_0631		coaE	complement(NC_002947.4:737926..738549)	dephospho-CoA kinase [Pseudomonas putida KT2440].
NP_742810.1	PP_0649			NC_002947.4:757922..758332	MutT/nudix family protein [Pseudomonas putida KT2440].
NP_742813.1	PP_0652			complement(NC_002947.4:760154..761539)	gluconate transporter [Pseudomonas putida KT2440].
NP_742815.2	PP_0654		mdh	NC_002947.4:761969..762901	malate dehydrogenase [Pseudomonas putida KT2440].
NP_742819.1	PP_0658			NC_002947.4:765406..766341	homocysteine S-methyltransferase family protein [Pseudomonas putida KT2440].
NP_742820.1	PP_0659		metB	NC_002947.4:766509..767780	cystathionine gamma-synthase [Pseudomonas putida KT2440].
NP_742821.1	PP_0660		mmuP	NC_002947.4:767923..769362	S-methyl-L-methionine transporter [Pseudomonas putida KT2440].
NP_742825.1	PP_0664			NC_002947.4:772338..773381	homoserine dehydrogenase [Pseudomonas putida KT2440].
NP_742826.1	PP_0665			NC_002947.4:773394..774812	glyceraldehyde-3-phosphate dehydrogenase [Pseudomonas putida KT2440].
NP_742832.1	PP_0671		glyA-II	complement(NC_002947.4:780592..781845)	serine hydroxymethyltransferase [Pseudomonas putida KT2440].
NP_742833.1	PP_0672			complement(NC_002947.4:782095..785925)	sensory box protein [Pseudomonas putida KT2440].
NP_742835.1	PP_0674		ettA	NC_002947.4:786883..788550	ADP/ATP ratio sensor/translation inhibitor [Pseudomonas putida KT2440].
NP_742836.1	PP_0675		gdhA	NC_002947.4:788763..790112	NADP-dependent glutamate dehydrogenase [Pseudomonas putida KT2440].
NP_742845.1	PP_0684		fklB-I	NC_002947.4:798028..798645	FKBP-type peptidyl-prolyl cis-trans isomerase [Pseudomonas putida KT2440].
NP_742848.1	PP_0687		ispB	complement(NC_002947.4:799504..800472)	octaprenyl diphosphate synthase [Pseudomonas putida KT2440].
NP_742852.1	PP_0691		proB	NC_002947.4:802828..803946	glutamate 5-kinase [Pseudomonas putida KT2440].
NP_742870.1	PP_0709			complement(NC_002947.4:824617..826116)	NCS1 family transporter [Pseudomonas putida KT2440].
NP_742872.1	PP_0711		ycaC-I	NC_002947.4:826810..827430	putative hydrolase [Pseudomonas putida KT2440].
NP_742883.1	PP_0722		prs	complement(NC_002947.4:838756..839697)	ribose-phosphate pyrophosphokinase [Pseudomonas putida KT2440].
NP_742884.1	PP_0723		ispE	complement(NC_002947.4:839841..840701)	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [Pseudomonas putida KT2440].
NP_742887.1	PP_0726			complement(NC_002947.4:843518..844243)	transferase [Pseudomonas putida KT2440].
NP_742888.1	PP_0727			complement(NC_002947.4:844240..844842)	hypothetical protein PP_0727 [Pseudomonas putida KT2440].
NP_742893.1	PP_0732		hemA	NC_002947.4:851222..852499	glutamyl-tRNA reductase [Pseudomonas putida KT2440].
NP_742895.1	PP_0734		prmC	NC_002947.4:853578..854408	release factor-(glutamine-N5) methyltransferase [Pseudomonas putida KT2440].
NP_742896.1	PP_0735		moeB	NC_002947.4:854402..855157	molybdopterin synthase adenylyltransferase subunit [Pseudomonas putida KT2440].
NP_742897.1	PP_0736		murI	NC_002947.4:855150..855947	glutamate racemase [Pseudomonas putida KT2440].
NP_742905.1	PP_0744		hemH	NC_002947.4:862867..863883	ferrochelatase [Pseudomonas putida KT2440].
NP_742906.1	PP_0745		uraA	complement(NC_002947.4:863919..865184)	uracil permease [Pseudomonas putida KT2440].
NP_742907.1	PP_0746		upp	complement(NC_002947.4:865187..865825)	uracil phosphoribosyltransferase [Pseudomonas putida KT2440].
NP_742908.1	PP_0747			NC_002947.4:865988..866545	hypoxanthine-guanine phosphoribosyltransferase [Pseudomonas putida KT2440].
NP_742912.1	PP_0751		mqo-I	complement(NC_002947.4:868079..869587)	malate:quinone oxidoreductase [Pseudomonas putida KT2440].
NP_742923.1	PP_0762		hprA	complement(NC_002947.4:877213..878178)	glycerate dehydrogenase [Pseudomonas putida KT2440].
NP_742924.1	PP_0763			NC_002947.4:878472..880154	medium-chain-fatty acid CoA ligase [Pseudomonas putida KT2440].
NP_742935.1	PP_0774		pta	complement(NC_002947.4:891627..893714)	phosphate acetyltransferase [Pseudomonas putida KT2440].
NP_742938.1	PP_0777			NC_002947.4:894678..895160	glutathione peroxidase [Pseudomonas putida KT2440].
NP_742946.1	PP_0785		cysZ	complement(NC_002947.4:900553..901281)	sulfate transport protein CysZ [Pseudomonas putida KT2440].
NP_742947.1	PP_0786		trxB	NC_002947.4:901612..902574	thioredoxin reductase [Pseudomonas putida KT2440].
NP_742948.1	PP_0787		nadC	complement(NC_002947.4:902650..903498)	quinolinate phosphoribosyltransferase [Pseudomonas putida KT2440].
NP_742950.1	PP_0789		ampD	NC_002947.4:905990..906562	N-acetyl-anhydromuramyl-L-alanine-amidase [Pseudomonas putida KT2440].
NP_742953.1	PP_0792		cra	complement(NC_002947.4:908213..909208)	catabolite DNA-binding transcriptional regulator [Pseudomonas putida KT2440].
